CountryName,CountryCode,RegionName,RegionCode,Jurisdiction,Date,C1_School closing,C1_Flag,C2_Workplace closing,C2_Flag,C3_Cancel public events,C3_Flag,C4_Restrictions on gatherings,C4_Flag,C5_Close public transport,C5_Flag,C6_Stay at home requirements,C6_Flag,C7_Restrictions on internal movement,C7_Flag,C8_International travel controls,E1_Income support,E1_Flag,E2_Debt/contract relief,E3_Fiscal measures,E4_International support,H1_Public information campaigns,H1_Flag,H2_Testing policy,H3_Contact tracing,H4_Emergency investment in healthcare,H5_Investment in vaccines,H6_Facial Coverings,H6_Flag,H7_Vaccination policy,H7_Flag,H8_Protection of elderly people,H8_Flag,M1_Wildcard,V1_Vaccine Prioritisation (summary),V2A_Vaccine Availability (summary),V2B_Vaccine age eligibility/availability age floor (general population summary),V2C_Vaccine age eligibility/availability age floor (at risk summary),V2D_Medically/ clinically vulnerable (Non-elderly),V2E_Education,V2F_Frontline workers  (non healthcare),V2G_Frontline workers  (healthcare),V3_Vaccine Financial Support (summary),V4_Mandatory Vaccination (summary),ConfirmedCases,ConfirmedDeaths,StringencyIndex,StringencyIndexForDisplay,StringencyLegacyIndex,StringencyLegacyIndexForDisplay,GovernmentResponseIndex,GovernmentResponseIndexForDisplay,ContainmentHealthIndex,ContainmentHealthIndexForDisplay,EconomicSupportIndex,EconomicSupportIndexForDisplay
Taiwan,TWN,,,NAT_TOTAL,20220302,1.00,1,2.00,1,0.00,,0.00,,0.00,,0.00,,0.00,,2.00,1.00,1,2.00,,,2.00,1,3.00,1.00,,0.00,3.00,1,5.00,1,3.00,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,20582,853,27.78,27.78,39.29,39.29,51.56,51.56,48.21,48.21,75.00,75.00
Taiwan,TWN,,,NAT_TOTAL,20220303,1.00,1,2.00,1,0.00,,0.00,,0.00,,0.00,,0.00,,2.00,1.00,1,2.00,,,2.00,1,3.00,1.00,,0.00,3.00,1,5.00,1,3.00,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,20653,853,27.78,27.78,39.29,39.29,51.56,51.56,48.21,48.21,75.00,75.00
Taiwan,TWN,,,NAT_TOTAL,20220304,1.00,1,2.00,1,0.00,,0.00,,0.00,,0.00,,0.00,,2.00,1.00,1,2.00,,,2.00,1,3.00,1.00,,0.00,3.00,1,5.00,1,3.00,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,20717,853,27.78,27.78,39.29,39.29,51.56,51.56,48.21,48.21,75.00,75.00
Taiwan,TWN,,,NAT_TOTAL,20220305,1.00,1,2.00,1,0.00,,0.00,,0.00,,0.00,,0.00,,2.00,1.00,1,2.00,,,2.00,1,3.00,1.00,,0.00,3.00,1,5.00,1,3.00,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,20797,853,27.78,27.78,39.29,39.29,51.56,51.56,48.21,48.21,75.00,75.00
Taiwan,TWN,,,NAT_TOTAL,20220306,1.00,1,2.00,1,0.00,,0.00,,0.00,,0.00,,0.00,,2.00,1.00,1,2.00,,,2.00,1,3.00,1.00,,0.00,3.00,1,5.00,1,3.00,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,20840,853,27.78,27.78,39.29,39.29,51.56,51.56,48.21,48.21,75.00,75.00
Taiwan,TWN,,,NAT_TOTAL,20220307,1.00,1,2.00,1,0.00,,0.00,,0.00,,0.00,,0.00,,3.00,1.00,1,2.00,,,2.00,1,3.00,1.00,,0.00,3.00,1,5.00,1,3.00,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,20869,853,30.56,30.56,42.86,42.86,53.12,53.12,50.00,50.00,75.00,75.00
Taiwan,TWN,,,NAT_TOTAL,20220308,1.00,1,2.00,1,0.00,,0.00,,0.00,,0.00,,0.00,,3.00,1.00,1,2.00,,,2.00,1,3.00,1.00,,0.00,3.00,1,5.00,1,3.00,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,20922,853,30.56,30.56,42.86,42.86,53.12,53.12,50.00,50.00,75.00,75.00
Taiwan,TWN,,,NAT_TOTAL,20220309,1.00,1,2.00,1,0.00,,0.00,,0.00,,0.00,,0.00,,3.00,1.00,1,2.00,,,2.00,1,3.00,1.00,,0.00,3.00,1,5.00,1,3.00,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,20999,853,30.56,30.56,42.86,42.86,53.12,53.12,50.00,50.00,75.00,75.00
Taiwan,TWN,,,NAT_TOTAL,20220310,1.00,1,2.00,1,0.00,,0.00,,0.00,,0.00,,0.00,,3.00,1.00,1,2.00,,,2.00,1,3.00,1.00,,0.00,3.00,1,5.00,1,3.00,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,21081,853,30.56,30.56,42.86,42.86,53.12,53.12,50.00,50.00,75.00,75.00
Taiwan,TWN,,,NAT_TOTAL,20220311,1.00,1,2.00,1,0.00,,0.00,,0.00,,0.00,,0.00,,3.00,1.00,1,2.00,,,2.00,1,3.00,1.00,,0.00,3.00,1,5.00,1,3.00,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,21163,853,30.56,30.56,42.86,42.86,53.12,53.12,50.00,50.00,75.00,75.00
Taiwan,TWN,,,NAT_TOTAL,20220312,1.00,1,2.00,1,0.00,,0.00,,0.00,,0.00,,0.00,,3.00,1.00,1,2.00,,,2.00,1,3.00,1.00,,0.00,3.00,1,5.00,1,3.00,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,21225,853,30.56,30.56,42.86,42.86,53.12,53.12,50.00,50.00,75.00,75.00
Taiwan,TWN,,,NAT_TOTAL,20220313,1.00,1,2.00,1,0.00,,0.00,,0.00,,0.00,,0.00,,3.00,1.00,1,2.00,,,2.00,1,3.00,1.00,,0.00,3.00,1,5.00,1,3.00,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,21288,853,30.56,30.56,42.86,42.86,53.12,53.12,50.00,50.00,75.00,75.00
Taiwan,TWN,,,NAT_TOTAL,20220314,1.00,1,2.00,1,0.00,,0.00,,0.00,,0.00,,0.00,,3.00,1.00,1,2.00,,,2.00,1,3.00,1.00,,0.00,3.00,1,5.00,1,3.00,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,21363,853,30.56,30.56,42.86,42.86,53.12,53.12,50.00,50.00,75.00,75.00
Taiwan,TWN,,,NAT_TOTAL,20220315,1.00,1,2.00,1,0.00,,0.00,,0.00,,0.00,,0.00,,3.00,1.00,1,2.00,,,2.00,1,3.00,1.00,,0.00,3.00,1,5.00,1,3.00,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,21402,853,30.56,30.56,42.86,42.86,53.12,53.12,50.00,50.00,75.00,75.00
Taiwan,TWN,,,NAT_TOTAL,20220316,1.00,1,2.00,1,0.00,,0.00,,0.00,,0.00,,0.00,,3.00,1.00,1,2.00,,,2.00,1,3.00,1.00,,0.00,3.00,1,5.00,1,3.00,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,21492,853,30.56,30.56,42.86,42.86,53.12,53.12,50.00,50.00,75.00,75.00
Taiwan,TWN,,,NAT_TOTAL,20220317,1.00,1,2.00,1,0.00,,0.00,,0.00,,0.00,,0.00,,3.00,1.00,1,2.00,,,2.00,1,3.00,1.00,,0.00,3.00,1,5.00,1,3.00,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,21583,853,30.56,30.56,42.86,42.86,53.12,53.12,50.00,50.00,75.00,75.00
Taiwan,TWN,,,NAT_TOTAL,20220318,1.00,1,2.00,1,0.00,,0.00,,0.00,,0.00,,0.00,,3.00,1.00,1,2.00,,,2.00,1,3.00,1.00,,0.00,3.00,1,5.00,1,3.00,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,21658,853,30.56,30.56,42.86,42.86,53.12,53.12,50.00,50.00,75.00,75.00
Taiwan,TWN,,,NAT_TOTAL,20220319,1.00,1,2.00,1,0.00,,0.00,,0.00,,0.00,,0.00,,3.00,1.00,1,2.00,,,2.00,1,3.00,1.00,,0.00,3.00,1,5.00,1,3.00,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,21784,853,30.56,30.56,42.86,42.86,53.12,53.12,50.00,50.00,75.00,75.00
Taiwan,TWN,,,NAT_TOTAL,20220320,1.00,1,2.00,1,0.00,,0.00,,0.00,,0.00,,0.00,,3.00,1.00,1,2.00,,,2.00,1,3.00,1.00,,0.00,3.00,1,5.00,1,3.00,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,21905,853,30.56,30.56,42.86,42.86,53.12,53.12,50.00,50.00,75.00,75.00
Taiwan,TWN,,,NAT_TOTAL,20220321,1.00,1,2.00,1,0.00,,0.00,,0.00,,0.00,,0.00,,3.00,1.00,1,2.00,,,2.00,1,3.00,1.00,,0.00,3.00,1,5.00,1,3.00,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,22003,853,30.56,30.56,42.86,42.86,53.12,53.12,50.00,50.00,75.00,75.00
Taiwan,TWN,,,NAT_TOTAL,20220322,1.00,1,2.00,1,0.00,,0.00,,0.00,,0.00,,0.00,,3.00,1.00,1,2.00,,,2.00,1,3.00,1.00,,0.00,3.00,1,5.00,1,3.00,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,22091,853,30.56,30.56,42.86,42.86,53.12,53.12,50.00,50.00,75.00,75.00
Taiwan,TWN,,,NAT_TOTAL,20220323,1.00,1,2.00,1,0.00,,0.00,,0.00,,0.00,,0.00,,3.00,1.00,1,2.00,,,2.00,1,3.00,1.00,,,3.00,1,5.00,1,3.00,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,22188,853,30.56,30.56,42.86,42.86,53.12,53.12,50.00,50.00,75.00,75.00
Taiwan,TWN,,,NAT_TOTAL,20220324,1.00,1,2.00,1,0.00,,0.00,,0.00,,0.00,,0.00,,3.00,1.00,1,2.00,,,2.00,1,3.00,1.00,,,3.00,1,5.00,1,3.00,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,22327,853,30.56,30.56,42.86,42.86,53.12,53.12,50.00,50.00,75.00,75.00
Taiwan,TWN,,,NAT_TOTAL,20220325,1.00,1,2.00,1,0.00,,0.00,,0.00,,0.00,,0.00,,3.00,1.00,1,2.00,,,2.00,1,3.00,1.00,,,3.00,1,5.00,1,3.00,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,22463,853,30.56,30.56,42.86,42.86,53.12,53.12,50.00,50.00,75.00,75.00
Taiwan,TWN,,,NAT_TOTAL,20220326,1.00,1,2.00,1,0.00,,0.00,,0.00,,0.00,,0.00,,3.00,1.00,1,2.00,,,2.00,1,3.00,1.00,,,3.00,1,5.00,1,3.00,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,22566,853,30.56,30.56,42.86,42.86,53.12,53.12,50.00,50.00,75.00,75.00
Taiwan,TWN,,,NAT_TOTAL,20220327,1.00,1,2.00,1,0.00,,0.00,,0.00,,0.00,,0.00,,3.00,1.00,1,2.00,,,2.00,1,3.00,1.00,,,3.00,1,5.00,1,3.00,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,22769,853,30.56,30.56,42.86,42.86,53.12,53.12,50.00,50.00,75.00,75.00
Taiwan,TWN,,,NAT_TOTAL,20220328,1.00,1,2.00,1,0.00,,0.00,,0.00,,0.00,,0.00,,3.00,1.00,1,2.00,,,2.00,1,3.00,1.00,,,3.00,1,5.00,1,3.00,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,22896,853,30.56,30.56,42.86,42.86,53.12,53.12,50.00,50.00,75.00,75.00
Taiwan,TWN,,,NAT_TOTAL,20220329,1.00,1,2.00,1,0.00,,0.00,,0.00,,0.00,,0.00,,3.00,1.00,1,2.00,,,2.00,1,3.00,1.00,,,3.00,1,5.00,1,3.00,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,22992,853,30.56,30.56,42.86,42.86,53.12,53.12,50.00,50.00,75.00,75.00
Taiwan,TWN,,,NAT_TOTAL,20220330,1.00,1,2.00,1,0.00,,0.00,,0.00,,0.00,,0.00,,3.00,1.00,1,2.00,,,2.00,1,3.00,1.00,,,3.00,1,5.00,1,3.00,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,23155,853,30.56,30.56,42.86,42.86,53.12,53.12,50.00,50.00,75.00,75.00
Taiwan,TWN,,,NAT_TOTAL,20220331,1.00,1,2.00,1,0.00,,0.00,,0.00,,0.00,,0.00,,3.00,1.00,1,2.00,,,2.00,1,3.00,1.00,,,3.00,1,5.00,1,3.00,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,23394,853,30.56,30.56,42.86,42.86,53.12,53.12,50.00,50.00,75.00,75.00
Taiwan,TWN,,,NAT_TOTAL,20220401,1.00,1,2.00,1,0.00,,0.00,,0.00,,0.00,,0.00,,3.00,1.00,1,2.00,,,2.00,1,3.00,1.00,,,3.00,1,5.00,1,3.00,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,23629,853,30.56,30.56,42.86,42.86,53.12,53.12,50.00,50.00,75.00,75.00
Taiwan,TWN,,,NAT_TOTAL,20220402,1.00,1,2.00,1,0.00,,0.00,,0.00,,0.00,,0.00,,3.00,1.00,1,2.00,,,2.00,1,3.00,1.00,,,3.00,1,5.00,1,3.00,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,24033,853,30.56,30.56,42.86,42.86,53.12,53.12,50.00,50.00,75.00,75.00
Taiwan,TWN,,,NAT_TOTAL,20220403,1.00,1,2.00,1,0.00,,0.00,,0.00,,0.00,,0.00,,3.00,1.00,1,2.00,,,2.00,1,3.00,1.00,,,3.00,1,5.00,1,3.00,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,24313,853,30.56,30.56,42.86,42.86,53.12,53.12,50.00,50.00,75.00,75.00
Taiwan,TWN,,,NAT_TOTAL,20220404,1.00,1,2.00,1,0.00,,0.00,,0.00,,0.00,,0.00,,3.00,1.00,1,2.00,,,2.00,1,3.00,1.00,,,3.00,1,5.00,1,3.00,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,24588,853,30.56,30.56,42.86,42.86,53.12,53.12,50.00,50.00,75.00,75.00
Taiwan,TWN,,,NAT_TOTAL,20220405,1.00,1,2.00,1,0.00,,0.00,,0.00,,0.00,,0.00,,3.00,1.00,1,2.00,,,2.00,1,3.00,1.00,,,3.00,1,5.00,1,3.00,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,24866,853,30.56,30.56,42.86,42.86,53.12,53.12,50.00,50.00,75.00,75.00
Taiwan,TWN,,,NAT_TOTAL,20220406,1.00,1,2.00,1,0.00,,0.00,,0.00,,0.00,,0.00,,3.00,1.00,1,2.00,,,2.00,1,3.00,1.00,,,3.00,1,5.00,1,3.00,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,25225,853,30.56,30.56,42.86,42.86,53.12,53.12,50.00,50.00,75.00,75.00
Taiwan,TWN,,,NAT_TOTAL,20220407,1.00,1,2.00,1,0.00,,0.00,,0.00,,0.00,,0.00,,3.00,1.00,1,2.00,,,2.00,1,3.00,1.00,,,3.00,1,5.00,1,3.00,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,25756,853,30.56,30.56,42.86,42.86,53.12,53.12,50.00,50.00,75.00,75.00
Taiwan,TWN,,,NAT_TOTAL,20220408,1.00,1,2.00,1,0.00,,0.00,,0.00,,0.00,,0.00,,3.00,1.00,1,2.00,,,2.00,1,3.00,1.00,,,3.00,1,5.00,1,3.00,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,26263,853,30.56,30.56,42.86,42.86,53.12,53.12,50.00,50.00,75.00,75.00
Taiwan,TWN,,,NAT_TOTAL,20220409,1.00,1,2.00,1,0.00,,0.00,,0.00,,0.00,,0.00,,3.00,1.00,1,2.00,,,2.00,1,3.00,1.00,,,3.00,1,5.00,1,3.00,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,26836,854,30.56,30.56,42.86,42.86,53.12,53.12,50.00,50.00,75.00,75.00
Taiwan,TWN,,,NAT_TOTAL,20220410,1.00,1,2.00,1,0.00,,0.00,,0.00,,0.00,,0.00,,3.00,1.00,1,2.00,,,2.00,1,3.00,1.00,,,3.00,1,5.00,1,3.00,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,27410,854,30.56,30.56,42.86,42.86,53.12,53.12,50.00,50.00,75.00,75.00
Taiwan,TWN,,,NAT_TOTAL,20220411,1.00,1,2.00,1,0.00,,0.00,,0.00,,0.00,,0.00,,3.00,1.00,1,2.00,,,2.00,1,3.00,1.00,,,3.00,1,5.00,1,3.00,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,28040,854,30.56,30.56,42.86,42.86,53.12,53.12,50.00,50.00,75.00,75.00
Taiwan,TWN,,,NAT_TOTAL,20220412,1.00,1,2.00,1,0.00,,0.00,,0.00,,0.00,,0.00,,3.00,1.00,1,2.00,,,2.00,1,3.00,1.00,,,3.00,1,5.00,1,3.00,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,28666,854,30.56,30.56,42.86,42.86,53.12,53.12,50.00,50.00,75.00,75.00
Taiwan,TWN,,,NAT_TOTAL,20220413,1.00,1,2.00,1,0.00,,0.00,,0.00,,0.00,,0.00,,3.00,1.00,1,2.00,,,2.00,1,3.00,1.00,,,3.00,1,5.00,1,3.00,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,29593,854,30.56,30.56,42.86,42.86,53.12,53.12,50.00,50.00,75.00,75.00
Taiwan,TWN,,,NAT_TOTAL,20220414,1.00,1,2.00,1,0.00,,0.00,,0.00,,0.00,,0.00,,3.00,1.00,1,2.00,,,2.00,1,3.00,1.00,,,3.00,1,5.00,1,3.00,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,30574,854,30.56,30.56,42.86,42.86,53.12,53.12,50.00,50.00,75.00,75.00
Taiwan,TWN,,,NAT_TOTAL,20220415,1.00,1,2.00,1,0.00,,0.00,,0.00,,0.00,,0.00,,3.00,1.00,1,2.00,,,2.00,1,3.00,1.00,,,3.00,1,5.00,1,3.00,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,31857,854,30.56,30.56,42.86,42.86,53.12,53.12,50.00,50.00,75.00,75.00
Taiwan,TWN,,,NAT_TOTAL,20220416,1.00,1,2.00,1,0.00,,0.00,,0.00,,0.00,,0.00,,3.00,1.00,1,2.00,,,2.00,1,3.00,1.00,,,3.00,1,5.00,1,3.00,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,33205,854,30.56,30.56,42.86,42.86,53.12,53.12,50.00,50.00,75.00,75.00
Taiwan,TWN,,,NAT_TOTAL,20220417,1.00,1,2.00,1,0.00,,0.00,,0.00,,0.00,,0.00,,3.00,1.00,1,2.00,,,2.00,1,3.00,1.00,,,3.00,1,5.00,1,3.00,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,34507,854,30.56,30.56,42.86,42.86,53.12,53.12,50.00,50.00,75.00,75.00
Taiwan,TWN,,,NAT_TOTAL,20220418,1.00,1,2.00,1,0.00,,0.00,,0.00,,0.00,,0.00,,3.00,1.00,1,2.00,,,2.00,1,3.00,1.00,,,3.00,1,5.00,1,3.00,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,35983,854,30.56,30.56,42.86,42.86,53.12,53.12,50.00,50.00,75.00,75.00
Taiwan,TWN,,,NAT_TOTAL,20220419,1.00,1,2.00,1,0.00,,0.00,,0.00,,0.00,,0.00,,3.00,1.00,1,2.00,,,2.00,1,3.00,1.00,,,3.00,1,5.00,1,3.00,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,37710,854,30.56,30.56,42.86,42.86,53.12,53.12,50.00,50.00,75.00,75.00
Taiwan,TWN,,,NAT_TOTAL,20220420,1.00,1,2.00,1,0.00,,0.00,,0.00,,0.00,,0.00,,3.00,1.00,1,2.00,,,2.00,1,3.00,1.00,,,3.00,1,5.00,1,3.00,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,40186,856,30.56,30.56,42.86,42.86,53.12,53.12,50.00,50.00,75.00,75.00
Taiwan,TWN,,,NAT_TOTAL,20220421,1.00,1,2.00,1,0.00,,0.00,,0.00,,0.00,,0.00,,3.00,1.00,1,2.00,,,2.00,1,3.00,1.00,,,3.00,1,5.00,1,3.00,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,43243,856,30.56,30.56,42.86,42.86,53.12,53.12,50.00,50.00,75.00,75.00
Taiwan,TWN,,,NAT_TOTAL,20220422,1.00,1,2.00,1,0.00,,0.00,,0.00,,0.00,,0.00,,3.00,1.00,1,2.00,,,2.00,1,3.00,1.00,,,3.00,1,5.00,1,3.00,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,47100,856,30.56,30.56,42.86,42.86,53.12,53.12,50.00,50.00,75.00,75.00
Taiwan,TWN,,,NAT_TOTAL,20220423,1.00,1,2.00,1,0.00,,0.00,,0.00,,0.00,,0.00,,3.00,1.00,1,2.00,,,2.00,1,3.00,1.00,,,3.00,1,5.00,1,3.00,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,51298,856,30.56,30.56,42.86,42.86,53.12,53.12,50.00,50.00,75.00,75.00
Taiwan,TWN,,,NAT_TOTAL,20220424,1.00,1,2.00,1,0.00,,0.00,,0.00,,0.00,,0.00,,3.00,1.00,1,2.00,,,2.00,1,3.00,1.00,,,3.00,1,5.00,1,3.00,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,56468,856,30.56,30.56,42.86,42.86,53.12,53.12,50.00,50.00,75.00,75.00
Taiwan,TWN,,,NAT_TOTAL,20220425,1.00,1,2.00,1,0.00,,0.00,,0.00,,0.00,,0.00,,3.00,1.00,1,2.00,,,2.00,1,3.00,1.00,,,3.00,1,5.00,1,3.00,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,61686,856,30.56,30.56,42.86,42.86,53.12,53.12,50.00,50.00,75.00,75.00
Taiwan,TWN,,,NAT_TOTAL,20220426,1.00,1,2.00,1,0.00,,0.00,,0.00,,0.00,,0.00,,3.00,1.00,1,2.00,,,2.00,1,3.00,1.00,,,3.00,1,5.00,1,3.00,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,68022,856,30.56,30.56,42.86,42.86,53.12,53.12,50.00,50.00,75.00,75.00
Taiwan,TWN,,,NAT_TOTAL,20220427,1.00,1,1.00,1,0.00,,0.00,,0.00,,0.00,,0.00,,3.00,1.00,1,2.00,,,2.00,1,3.00,1.00,,,3.00,1,5.00,1,3.00,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,76938,858,26.85,26.85,39.29,39.29,51.04,51.04,47.62,47.62,75.00,75.00
Taiwan,TWN,,,NAT_TOTAL,20220428,1.00,1,1.00,1,0.00,,0.00,,0.00,,0.00,,0.00,,3.00,1.00,1,2.00,,,2.00,1,3.00,1.00,,,3.00,1,5.00,1,3.00,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,88446,860,26.85,26.85,39.29,39.29,51.04,51.04,47.62,47.62,75.00,75.00
Taiwan,TWN,,,NAT_TOTAL,20220429,1.00,1,1.00,1,0.00,,0.00,,0.00,,0.00,,0.00,,3.00,1.00,1,2.00,,,2.00,1,3.00,1.00,,,3.00,1,5.00,1,3.00,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,100753,862,26.85,26.85,39.29,39.29,51.04,51.04,47.62,47.62,75.00,75.00
Taiwan,TWN,,,NAT_TOTAL,20220430,1.00,1,1.00,1,0.00,,0.00,,0.00,,0.00,,0.00,,3.00,1.00,1,2.00,,,2.00,1,3.00,1.00,,,3.00,1,5.00,1,3.00,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,115883,865,26.85,26.85,39.29,39.29,51.04,51.04,47.62,47.62,75.00,75.00
Taiwan,TWN,,,NAT_TOTAL,20220501,1.00,1,1.00,1,0.00,,0.00,,0.00,,0.00,,0.00,,3.00,1.00,1,2.00,,,2.00,1,3.00,1.00,,,3.00,1,5.00,1,3.00,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,132955,868,26.85,26.85,39.29,39.29,51.04,51.04,47.62,47.62,75.00,75.00
Taiwan,TWN,,,NAT_TOTAL,20220502,1.00,1,1.00,1,0.00,,0.00,,0.00,,0.00,,0.00,,3.00,1.00,0,2.00,,,2.00,1,3.00,1.00,,,3.00,1,5.00,1,2.00,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,132955,868,26.85,26.85,39.29,39.29,47.40,47.40,45.24,45.24,62.50,62.50
Taiwan,TWN,,,NAT_TOTAL,20220503,1.00,1,1.00,1,0.00,,0.00,,0.00,,0.00,,0.00,,3.00,1.00,0,2.00,,,2.00,1,3.00,1.00,,,3.00,1,5.00,1,2.00,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,173942,876,26.85,26.85,39.29,39.29,47.40,47.40,45.24,45.24,62.50,62.50
Taiwan,TWN,,,NAT_TOTAL,20220504,1.00,1,1.00,1,0.00,,0.00,,0.00,,0.00,,0.00,,3.00,1.00,0,2.00,,,2.00,1,3.00,1.00,,,3.00,1,5.00,1,2.00,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,202418,881,26.85,26.85,39.29,39.29,47.40,47.40,45.24,45.24,62.50,62.50
Taiwan,TWN,,,NAT_TOTAL,20220505,1.00,1,1.00,1,0.00,,0.00,,0.00,,0.00,,0.00,,3.00,1.00,0,2.00,,,2.00,1,3.00,1.00,,,3.00,1,5.00,1,2.00,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,232402,886,26.85,26.85,39.29,39.29,47.40,47.40,45.24,45.24,62.50,62.50
Taiwan,TWN,,,NAT_TOTAL,20220506,1.00,1,1.00,1,0.00,,0.00,,0.00,,0.00,,0.00,,3.00,1.00,0,2.00,,,2.00,1,3.00,1.00,,,3.00,1,5.00,1,2.00,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,268569,896,26.85,26.85,39.29,39.29,47.40,47.40,45.24,45.24,62.50,62.50
Taiwan,TWN,,,NAT_TOTAL,20220507,1.00,1,1.00,1,0.00,,0.00,,0.00,,0.00,,0.00,,3.00,1.00,0,2.00,,,2.00,1,3.00,1.00,,,3.00,1,5.00,1,2.00,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,268569,896,26.85,26.85,39.29,39.29,47.40,47.40,45.24,45.24,62.50,62.50
Taiwan,TWN,,,NAT_TOTAL,20220508,1.00,1,1.00,1,0.00,,0.00,,0.00,,0.00,,0.00,,3.00,1.00,0,2.00,,,2.00,1,3.00,1.00,,,3.00,1,5.00,1,2.00,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,268569,896,26.85,26.85,39.29,39.29,47.40,47.40,45.24,45.24,62.50,62.50
Taiwan,TWN,,,NAT_TOTAL,20220509,1.00,1,1.00,1,0.00,,0.00,,0.00,,0.00,,0.00,,3.00,1.00,0,2.00,,,2.00,1,3.00,1.00,,,3.00,1,5.00,1,2.00,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,397504,931,26.85,26.85,39.29,39.29,47.40,47.40,45.24,45.24,62.50,62.50
